corpus,dataset,capture,attack_type,representation,detector,n_seeds,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,roc_auc_mean,roc_auc_std,roc_auc_ci95_low,roc_auc_ci95_high,pr_auc_mean,pr_auc_std,pr_auc_ci95_low,pr_auc_ci95_high,fpr_mean,fpr_std,fpr_ci95_low,fpr_ci95_high,protocol_version,phase
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,5,0.6627814937147132,0.0107405991312841,0.6533669434822756,0.6721960439471507,0.0588223492827766,0.000907245986927,0.0580271131127361,0.059617585452817,0.1080541314190915,0.0016483651562191,0.1066092756550006,0.1094989871831823,0.5947095637251463,0.0042880243190737,0.5909509446894308,0.5984681827608618,0.3838840885610308,0.0027387854618541,0.3814834372573811,0.3862847398646805,0.0110053846721251,0.0004061970908684,0.0106493372236068,0.0113614321206433,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,lof,5,0.2184313667172678,0.0241399608332827,0.1972717581054859,0.2395909753290497,0.0145651519711104,0.0022568852303593,0.0125869048444508,0.0165433990977699,0.0273032346404444,0.0041490146445918,0.0236664629567443,0.0309400063241446,0.4810495289694727,0.0019653626202164,0.4793268126771302,0.4827722452618152,0.2549601566727836,0.0014070564479189,0.2537268173174189,0.2561934960281483,0.019067640333407,0.0011627854813332,0.0180484139206388,0.0200868667461753,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,5,0.6735824737661311,0.0043954978560936,0.6697296500216686,0.6774352975105936,0.1021366235329521,0.0035333104276341,0.099039540390647,0.1052337066752572,0.1773643594740322,0.0054785154260725,0.1725622289739082,0.1821664899741562,0.6101998984341316,0.0012406585384296,0.6091124132772442,0.611287383591019,0.4046435571411024,0.0021146031544888,0.4027900257527443,0.4064970885294604,0.0181898650143837,0.0002727721780202,0.0179507696584735,0.0184289603702938,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,autoencoder,5,0.2220238847832563,0.0084823413497263,0.2145887847716489,0.2294589847948638,0.299448289698064,0.0310145376510684,0.2722628488224858,0.3266337305736422,0.2547497876038332,0.0162734033196849,0.2404855206729834,0.2690140545346831,0.4638436670089462,0.0110038646516593,0.4541983543734298,0.4734889796444626,0.2677818517415201,0.0046661697614002,0.2636917736113505,0.2718719298716898,0.3849745518920115,0.0231383952788711,0.3646928541963556,0.4052562495876673,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,elliptic_envelope,5,0.2203867660481756,0.0020745465565579,0.2185683458159785,0.2222051862803726,0.2846022670277861,0.0026362896948319,0.2822914572251038,0.2869130768304684,0.2483978410817044,0.0010473060825774,0.2474798368248986,0.2493158453385101,0.4847544515681729,0.0013402527123477,0.4835796682688124,0.4859292348675333,0.2765667391476757,0.0007914906130109,0.2758729670364915,0.2772605112588598,0.3702146492586855,0.007130027401767,0.3639649046855849,0.3764643938317861,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,hbos,5,0.2299186578546009,0.0,0.2299186578546009,0.2299186578546009,0.1814625338549503,0.0,0.1814625338549503,0.1814625338549503,0.2028367999102988,0.0,0.2028367999102988,0.2028367999102988,0.4874200583881286,6.206335383118183e-17,0.4874200583881286,0.4874200583881287,0.2848192963507998,0.0,0.2848192963507998,0.2848192963507998,0.2234638931917091,0.0,0.2234638931917091,0.2234638931917091,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,5,0.2646072662958927,0.0208001121065846,0.2463751641687964,0.282839368422989,0.1735580298926672,0.0112940969208444,0.1636583174565514,0.1834577423287831,0.2089300507645355,0.0066662816308356,0.2030867972821225,0.2147733042469486,0.5069025249202675,0.0069117876504766,0.5008440759235239,0.5129609739170112,0.304131933075861,0.0118537044386638,0.293741703023124,0.3145221631285981,0.1791989378181013,0.0280372287629062,0.1546232232475896,0.2037746523886131,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,lof,5,0.2162600775535915,0.0017545726049729,0.2147221268560497,0.2177980282511334,0.2937907513291203,0.0027630162939844,0.291368860764655,0.2962126418935855,0.2491205526675465,0.000909540749451,0.2483233050494677,0.2499178002856253,0.4579801504306339,0.0001603508141227,0.4578395967449485,0.4581207041163192,0.2697618848580416,0.0001900340262062,0.2695953126897926,0.2699284570262906,0.3915099210739839,0.0070194552865313,0.3853570972331878,0.39766274491478,pre_injection_v1,C
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,5,0.2182060796540095,0.0002743328610982,0.2179656162990654,0.2184465430089536,0.3058080048149262,0.0010342250110367,0.3049014666228724,0.3067145430069801,0.2546841072551911,0.0004508504446381,0.2542889194163674,0.2550792950940147,0.4678269001833691,0.000854920914884,0.4670775289611908,0.4685762714055474,0.2507412168487936,0.0002877709124469,0.2504889745224996,0.2509934591750875,0.4028398613262521,0.001324804384993,0.4016786190828523,0.4040011035696519,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,autoencoder,5,0.3591476243589785,0.2011209936877262,0.1828573006324582,0.5354379480854988,0.7215686274509804,0.4172487283930728,0.3558339915277755,1.0873032633741853,0.4785507407362689,0.2696782957037484,0.2421672922463194,0.7149341892262183,0.971295613997939,0.0524159041624813,0.9253510482726454,1.0172401797232329,0.3093871457522061,0.1607624873893307,0.1684726125386836,0.4503016789657287,0.0086969042476601,0.0014958525240529,0.0073857316998461,0.0100080767954742,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,elliptic_envelope,5,0.4370239621075208,0.0203681128398321,0.4191705240332865,0.4548774001817552,0.9215686274509804,0.0768842506929319,0.8541766103591562,0.9889606445428044,0.5927344625759607,0.0345931994811971,0.5624121863010871,0.6230567388508343,0.99272067646353,0.0002185260199579,0.9925291299616223,0.9929122229654376,0.3067211910960728,0.0054129972754562,0.3019764897870557,0.3114658924050899,0.0086969042476601,0.0001182986085324,0.0085932109453739,0.0088005975499464,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8056113158006184,0.0,0.8056113158006184,0.8056113158006184,0.0217458281679529,0.0,0.0217458281679529,0.0217458281679529,0.0121670266378689,0.0,0.0121670266378689,0.0121670266378689,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,isolation_forest,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755778596535808,0.0009964319812391,0.9747044485127384,0.9764512707944228,0.125315685641004,0.0055403556932336,0.1204593497567614,0.1301720215252465,0.010755939524838,0.0007526755961805,0.0100961902759965,0.0114156887736794,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,lof,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388123773627522,0.0211496643912192,0.7202738791489636,0.7573508755765408,0.0137267288966918,0.0012191427590773,0.0126581031519309,0.0147953546414527,0.0073146148308135,0.0036524573431428,0.0041130948123727,0.0105161348492543,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,one_class_svm,5,0.1895658416875522,0.2035938490878447,0.0111079646339404,0.3680237187411639,0.4,0.4738145124769357,-0.0153167317807453,0.8153167317807454,0.2556463866397651,0.2856755438205395,0.0052407319269221,0.5060520413526082,0.9885095780572848,0.0044648209878991,0.9845959899086512,0.9924231662059184,0.2433217871368245,0.0890460256503909,0.1652695042764826,0.3213740699971664,0.0093736501079913,0.0002897712281857,0.0091196544276457,0.0096276457883369,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,autoencoder,5,0.1116421584912941,0.0069354291679391,0.1055629867908166,0.1177213301917716,1.0,0.0,1.0,1.0,0.2008039884592681,0.0111993592212573,0.1909873172781852,0.2106206596403509,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0586321094312455,0.0040083403561058,0.0551186441980678,0.0621455746644232,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,elliptic_envelope,5,0.1209723273041046,0.0008325353686663,0.1202425778783243,0.1217020767298848,1.0,0.0,1.0,1.0,0.2158338490051744,0.0013251358064649,0.2146723162580459,0.2169953817523028,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0533621310295176,0.0004179388127775,0.0529957915079616,0.0537284705510736,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,hbos,5,0.1520119225037257,0.0,0.1520119225037257,0.1520119225037257,1.0,0.0,1.0,1.0,0.2639068564036222,0.0,0.2639068564036222,0.2639068564036222,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0409647228221742,0.0,0.0409647228221742,0.0409647228221742,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,isolation_forest,5,0.1519348567949775,0.0353919100555592,0.1209124798337643,0.1829572337561907,1.0,0.0,1.0,1.0,0.2624841101853765,0.0531852594085042,0.2158651748535332,0.3091030455172198,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0432253419726421,0.0123500658445057,0.0324000319647162,0.0540506519805681,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,lof,5,0.0931331413287903,0.0057495228179358,0.0880934623760267,0.0981728202815539,1.0,0.0,1.0,1.0,0.1703559790181721,0.0096782781398502,0.1618725941904367,0.1788393638459074,1.0,0.0,1.0,1.0,0.9999999999999998,1.6653345369377348e-16,0.9999999999999996,1.0,0.0717638588912887,0.0052421003315072,0.0671689553583279,0.0763587624242494,pre_injection_v1,C
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,one_class_svm,5,0.0980924251396382,0.003651292435556,0.0948919262077176,0.1012929240715588,1.0,0.0,1.0,1.0,0.1786435660193475,0.006060759596841,0.1733310760014497,0.1839560560372452,0.990561555075594,0.0004798565999851,0.9901409422206028,0.9909821679305852,0.28036004259045,0.0100494525840029,0.2715513090175694,0.2891687761633307,0.0676025917926565,0.0028160701534352,0.0651341974700006,0.0700709861153124,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,autoencoder,5,0.1240728404969483,0.1686668848672487,-0.0237702025886407,0.2719158835825375,0.4017493897477623,0.5459495791398831,-0.076796515779956,0.8802952952754808,0.1894518264567205,0.2574213792815075,-0.0361879610938805,0.4150916140073216,0.7929201922053266,0.0850344805216797,0.7183841836852064,0.8674562007254468,0.1571381248412132,0.0683838218037888,0.0971970621883276,0.2170791874940988,0.168280343604884,0.0110041853779852,0.1586347498403477,0.1779259373694203,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,elliptic_envelope,5,0.1753643260370873,0.0618064178503355,0.1211886121475175,0.2295400399266572,0.1142392188771358,0.0494491789243957,0.0708951024785883,0.1575833352756834,0.1379904405426256,0.0558041082867581,0.0890759829578689,0.1869048981273822,0.9375603722949992,0.0012074991820311,0.936501952595511,0.9386187919944876,0.334892349549195,0.002865870461884,0.3323803033315423,0.3374043957668477,0.0371823212616649,0.0035676416274818,0.0340551454958892,0.0403094970274406,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827782248804831,0.0,0.7827782248804831,0.7827782248804831,0.1481657949910611,0.0,0.1481657949910611,0.1481657949910611,0.0291381689242318,0.0,0.0291381689242318,0.0291381689242318,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,isolation_forest,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671837993221662,0.0127322282645815,0.756023509183544,0.7783440894607884,0.1277505429034329,0.0061968574126655,0.1223187578901682,0.1331823279166976,0.0204145216088304,0.0119583158662534,0.0099325955968745,0.0308964476207863,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,lof,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788665137414055,0.0,0.3788665137414055,0.3788665137414055,0.0497400423069502,0.0,0.0497400423069502,0.0497400423069502,0.0003115588326929,0.0,0.0003115588326929,0.0003115588326929,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,one_class_svm,5,0.295429945880938,0.0,0.295429945880938,0.295429945880938,0.9993897477624084,1.2412670766236366e-16,0.9993897477624084,0.9993897477624086,0.4560475262229648,6.206335383118183e-17,0.4560475262229647,0.4560475262229648,0.8378995542242442,0.0,0.8378995542242442,0.8378995542242442,0.1737255101870565,0.0,0.1737255101870565,0.1737255101870565,0.1738349925077519,0.0,0.1738349925077519,0.1738349925077519,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,autoencoder,5,0.0994428084177834,0.0011588864739743,0.0984269996356509,0.100458617199916,1.0,0.0,1.0,1.0,0.1808951209559364,0.0019167358548875,0.179215027902692,0.1825752140091808,0.8577055057886458,0.0050808145065568,0.8532519755144964,0.8621590360627952,0.1903367177954102,0.0047219853606551,0.1861977151353782,0.1944757204554423,0.6605759387564352,0.0085138243006238,0.6531132427216388,0.6680386347912315,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,elliptic_envelope,5,0.1010483865874506,0.0020379962815344,0.0992620040838766,0.1028347690910245,1.0,0.0,1.0,1.0,0.1835444179662177,0.0033659988579769,0.1805939898808374,0.186494846051598,0.8506851886012562,0.0005967304492753,0.8501621313005173,0.8512082459019951,0.1840447298658237,0.0006349239055879,0.1834881945245574,0.1846012652070899,0.649080901443556,0.0147513078728118,0.636150809996587,0.662010992890525,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,hbos,5,0.1496499238964992,0.0,0.1496499238964992,0.1496499238964992,1.0,0.0,1.0,1.0,0.2603399883493089,0.0,0.2603399883493089,0.2603399883493089,0.9886105714619616,0.0,0.9886105714619616,0.9886105714619616,0.8609048457524777,1.2412670766236366e-16,0.8609048457524776,0.8609048457524778,0.4144325920211266,0.0,0.4144325920211266,0.4144325920211266,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,isolation_forest,5,0.1485489333802623,0.0062902608124308,0.1430352766773253,0.1540625900831993,1.0,0.0,1.0,1.0,0.2586306496628487,0.0095206808152317,0.2502854049808337,0.2669758943448637,0.9898809230567502,0.0041521385738431,0.9862414131283302,0.9935204329851702,0.7859807290892974,0.1017184743415566,0.6968205551967441,0.8751409029818507,0.4187410055932228,0.0205550261193626,0.4007237308058088,0.4367582803806369,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,lof,5,0.0984006885646229,0.0,0.0984006885646229,0.0984006885646229,1.0,0.0,1.0,1.0,0.1791708428246013,0.0,0.1791708428246013,0.1791708428246013,0.8542455706501995,1.2412670766236366e-16,0.8542455706501993,0.8542455706501996,0.1870829733314933,0.0,0.1870829733314933,0.1870829733314933,0.6682640238565049,0.0,0.6682640238565049,0.6682640238565049,pre_injection_v1,C
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,one_class_svm,5,0.0958135183597099,0.0,0.0958135183597099,0.0958135183597099,1.0,0.0,1.0,1.0,0.1748719408081958,0.0,0.1748719408081958,0.1748719408081958,0.8551473970001335,0.0,0.8551473970001335,0.8551473970001335,0.2011209753303604,0.0,0.2011209753303604,0.2011209753303604,0.6882779698233016,0.0,0.6882779698233016,0.6882779698233016,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,autoencoder,5,0.0286608138625728,0.0392975097658912,-0.0057849721851609,0.0631065999103067,0.024326292789512,0.0398578047154609,-0.0106106134353394,0.0592631990143634,0.0247781872284111,0.0368404200295172,-0.0075138647058018,0.0570702391626241,0.8754551194655212,0.0404945662824576,0.8399600671181583,0.9109501718128842,0.1692753433908676,0.0497158117822709,0.1256975129877844,0.2128531737939508,0.0280583698775139,0.0195425031827436,0.0109286105752026,0.0451881291798253,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,elliptic_envelope,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832178754927641,0.0184348761049753,0.8670589941307796,0.8993767568547486,0.1722255077934894,0.0210704341387792,0.1537564579579903,0.1906945576289885,0.0159383033419023,0.0019843849841677,0.0141989132123957,0.0176776934714088,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246441189521755,0.0,0.7246441189521755,0.7246441189521755,0.1126429809218731,0.0,0.1126429809218731,0.1126429809218731,0.0117949493422047,0.0,0.0117949493422047,0.0117949493422047,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,isolation_forest,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8029307520588075,0.0154284730195128,0.7894070991902319,0.8164544049273831,0.1072396592010002,0.0074529539894275,0.1007068569936133,0.1137724614083872,0.0127022531377589,0.0006136656237996,0.0121643515020528,0.0132401547734651,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,lof,5,0.0152099061906387,0.0093792705443768,0.0069886130761362,0.0234311993051412,0.0039329934450109,0.0029405140915056,0.001355519201229,0.0065104676887927,0.0060071290596534,0.0039907884012874,0.0025090487932076,0.0095052093260992,0.7058904011597804,0.0211474335490788,0.6873538583653437,0.7244269439542171,0.0748092237785543,0.0046402589425864,0.0707418574824551,0.0788765900746536,0.0133449266596098,0.0075472904758676,0.0067294348760189,0.0199604184432007,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,one_class_svm,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998201912871301,0.0212801857582073,0.7811672860508937,0.8184730965233665,0.1036750257032004,0.010682194385833,0.0943116694873294,0.1130383819190714,0.0097232723423559,0.0022694248228847,0.007734033778228,0.0117125109064839,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,autoencoder,5,0.3903598989872415,0.0255894302823513,0.3679297743854444,0.4127900235890386,1.0,0.0,1.0,1.0,0.5611374580811617,0.0262228802546261,0.5381520900976107,0.5841228260647127,0.992477082539204,0.0002308223365069,0.9922747578406232,0.9926794072377848,0.7046858037439049,0.004770618428397,0.7005041723204661,0.7088674351673436,0.08150612430062,0.0084666918982846,0.0740847416380083,0.0889275069632316,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,elliptic_envelope,5,0.4242779244126566,0.0046783902779615,0.4201771345274325,0.4283787142978807,1.0,0.0,1.0,1.0,0.5957675746267456,0.0046074239045656,0.5917289895104532,0.599806159743038,0.9907158580689628,9.008723764646144e-06,0.9907079615744212,0.990723754563504,0.6654607036189268,0.0001024806806674,0.6653708753417326,0.6655505318961211,0.0704445788598215,0.0013442082450695,0.0692663283831602,0.0716228293364829,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,hbos,5,0.3862224731789949,0.0,0.3862224731789949,0.3862224731789949,0.9963583394027676,0.0,0.9963583394027676,0.9963583394027676,0.5566632756866734,0.0,0.5566632756866734,0.5566632756866734,0.991388846639336,1.2412670766236366e-16,0.9913888466393358,0.991388846639336,0.7975718016510704,0.0,0.7975718016510704,0.7975718016510704,0.0821866021472856,0.0,0.0821866021472856,0.0821866021472856,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,isolation_forest,5,0.5420137250073854,0.0176193683202549,0.5265696677357844,0.5574577822789865,0.9844136926438456,0.0035531859920321,0.9812991878012112,0.98752819748648,0.6989389252161564,0.0138538785330008,0.6867954652686449,0.711082385163668,0.9875293362111244,0.0014956409884446,0.9862183490824464,0.9888403233398028,0.6462407760585933,0.02744564590233,0.6221836067283859,0.6702979453888007,0.0432632693180099,0.0032274134630853,0.0404343166871869,0.046092221948833,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,lof,5,0.3523518415449035,0.0182968269432369,0.3363139656083935,0.3683897174814134,1.0,0.0,1.0,1.0,0.5208776767890828,0.020072198806894,0.5032836188009615,0.5384717347772041,0.9916921898632868,0.0003118011212433,0.9914188841302828,0.9919654955962904,0.6898292591206611,0.006198401640986,0.6843961205315934,0.6952623977097288,0.0957281112959322,0.0077627110054823,0.0889237950927381,0.1025324274991264,pre_injection_v1,C
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,one_class_svm,5,0.3358619567499933,0.0118888363677266,0.3254409322036828,0.3462829812963038,1.0,0.0,1.0,1.0,0.5027438407725414,0.0134103311278243,0.4909891672675235,0.5144985142775593,0.989828937770612,2.6548376810400103e-05,0.989805667092318,0.9898522084489064,0.7201279033818406,0.0004717639563862,0.7197143840417216,0.7205414227219596,0.1027975200362921,0.0056242367023824,0.0978676592057662,0.107727380866818,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,autoencoder,5,0.1680514052305295,0.1541679415244814,0.0329172463281479,0.3031855641329111,0.1015952143569292,0.1133032543516422,0.0022805330664586,0.2009098956473998,0.1216990366792519,0.1220246465599438,0.0147397180609911,0.2286583552975127,0.8643970020751708,0.103666173463252,0.7735295946293732,0.9552644095209684,0.253304748253044,0.1342685312813029,0.1356131914848963,0.3709963050211918,0.0259140181661659,0.0126205572324049,0.0148516120030169,0.0369764243293149,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,elliptic_envelope,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851564756178591,0.0024485884375599,0.8494184737820317,0.8537110385751502,0.1863383537475059,0.0044729619731078,0.1824176297107108,0.1902590777843011,0.0163952283068922,0.0011706956504768,0.0153690683251638,0.0174213882886206,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7676924798436259,0.0,0.7676924798436259,0.7676924798436259,0.1812578846535722,0.0,0.1812578846535722,0.1812578846535722,0.0203271315377993,0.0,0.0203271315377993,0.0203271315377993,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,isolation_forest,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7417694640038491,0.0310727069904042,0.7145330354542623,0.769005892553436,0.1128716238960615,0.012542646655359,0.1018775093647173,0.1238657384274056,0.0186616068448145,0.0013186805388474,0.0175057323892307,0.0198174813003984,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,lof,5,0.0032512315270935,0.0072699747051717,-0.0031211822660098,0.009623645320197,0.0016450648055832,0.0036784767326766,-0.0015792622133599,0.0048693918245264,0.0021847070506454,0.0048851534761663,-0.0020973187686196,0.0064667328699106,0.4254593818817621,0.0701176959057927,0.3639985115691257,0.4869202521943985,0.0526905238825781,0.0072031863289032,0.0463766526824564,0.0590043950826998,0.0201373882183453,0.0093309769257682,0.0119584263269654,0.0283163501097252,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,one_class_svm,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351992959087214,0.01700440277032,0.8202942797083227,0.8501043121091202,0.1594198744453715,0.0125586085118497,0.1484117687299325,0.1704279801608105,0.0216869586605527,0.0006901888145172,0.021081981490777,0.0222919358303283,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,residual,autoencoder,5,0.2578006898404528,0.0182531342125163,0.2418011122710202,0.2738002674098853,0.9997507477567298,0.0,0.9997507477567298,0.9997507477567298,0.40963434944495,0.0230523933401002,0.3894280357723592,0.4298406631175408,0.991668040380694,0.0010868888907708,0.9907153402627428,0.9926207404986452,0.7410574542926264,0.0192260616044059,0.7242050682633027,0.7579098403219501,0.2039740684130079,0.019408094359379,0.1869621236388977,0.2209860131871182,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,residual,elliptic_envelope,5,0.2419041450167773,0.0056104893400013,0.2369863342806752,0.2468219557528794,0.9997507477567298,0.0,0.9997507477567298,0.9997507477567298,0.3895246016180795,0.0072570642041001,0.3831635043781197,0.3958856988580392,0.9908585624212763,1.951435152516395e-05,0.99084145733799,0.9908756675045628,0.7248995788554939,0.0003022368817015,0.7246346565480793,0.7251645011629085,0.2209631230344876,0.006679054370509,0.2151086737521204,0.2268175723168547,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,residual,hbos,5,0.2188932547478716,0.0,0.2188932547478716,0.2188932547478716,0.9997507477567298,0.0,0.9997507477567298,0.9997507477567298,0.3591511461318051,0.0,0.3591511461318051,0.3591511461318051,0.986530705499412,0.0,0.986530705499412,0.986530705499412,0.7278734418208583,0.0,0.7278734418208583,0.7278734418208583,0.2514626047541243,0.0,0.2514626047541243,0.2514626047541243,pre_injection_v1,C
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,residual,isolation_forest,5,0.2430911603852227,0.0098719317376462,0.2344380306948538,0.2517442900755917,0.9992522432701896,0.0007049918057692,0.9986342907064876,0.9998701958338914,0.3909666382731975,0.0128259741991447,0.3797241761999146,0.4022091003464804,0.9637437684311742,0.0116523598482687,0.953530024693319,0.9739575121690291,0.4804555980157928,0.0970641985994609,0.3953750766858185,0.5655361193457672,0.2197087088669864,0.0123236428603875,0.2089065596258138,0.2305108581081589,pre_injection_v1,C
