corpus,dataset,capture,attack_type,representation,detector,seed,precision,recall,f1,roc_auc,pr_auc,fpr,train_seconds,score_seconds,runtime_seconds,peak_rss_mb,model_bytes,protocol_version,phase
hcrl,RPM,RPM,RPM,raw,lof,2,0.0034602076124567,0.0008107012565869,0.0013136288998357,0.7422585339739044,0.308170670686438,0.0613712641841137,0.1480017000012594,0.3901666999990993,0.5381684000003588,556.29296875,2514956,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,lof,3,0.0035906642728904,0.0008107012565869,0.0013227513227513,0.7365182261911787,0.3036919504446876,0.0591337701774013,0.1205052000004798,0.4258088000005955,0.5463140000010753,554.44140625,2514956,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,lof,4,0.0034334763948497,0.0008107012565869,0.0013116904410559,0.741493613087675,0.3077128906551987,0.0618507271855521,0.1502949999994598,0.4406005000000732,0.5908954999995331,557.73828125,2514956,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,hbos,0,0.0,0.0,0.0,0.6157699836121391,0.375838655071408,0.0095359863619412,0.0130134000010002,0.0188348000010591,0.0318482000020594,556.171875,3855,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,hbos,1,0.0,0.0,0.0,0.6157699836121391,0.375838655071408,0.0095359863619412,0.0218951999995624,0.0445208999990427,0.0664160999986052,548.94140625,3855,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,hbos,2,0.0,0.0,0.0,0.6157699836121391,0.375838655071408,0.0095359863619412,0.0167246000000886,0.0237591000004613,0.04048370000055,549.7265625,3855,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,hbos,3,0.0,0.0,0.0,0.6157699836121391,0.375838655071408,0.0095359863619412,0.0150588000014977,0.0233116999988851,0.0383705000003828,549.7265625,3855,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,hbos,4,0.0,0.0,0.0,0.6157699836121391,0.375838655071408,0.0095359863619412,0.0124720000003435,0.0193335000003571,0.0318055000007007,549.7265625,3855,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,0,0.0,0.0,0.0,0.8467874175761683,0.4141016234235234,0.0123062170369186,0.739063900000474,0.0104566999998496,0.7495206000003236,554.10546875,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,1,0.0,0.0,0.0,0.8226543925174836,0.3818041292462723,0.0117202067018272,0.76549630000045,0.0096616000009817,0.7751579000014317,554.50390625,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,2,0.0,0.0,0.0,0.8168194791675237,0.3747810184340341,0.0116669330350007,0.7202206999991176,0.0087966000010055,0.7290173000001232,554.3125,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,3,0.0,0.0,0.0,0.8594838690813565,0.4354445356044839,0.0081508710244526,0.8050416999994923,0.0099113000014767,0.814953000000969,554.49609375,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,4,0.0,0.0,0.0,0.8422769713702304,0.4076879729186059,0.0123594907037451,0.6020996999995987,0.0124431000003824,0.6145427999999811,554.28515625,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,autoencoder,0,0.9501067753834208,0.9918929874341306,0.9705503222607832,0.9940596406366176,0.9164750311300816,0.0136913323744073,2.135060299999168,0.0117375000008905,2.1467978000000585,552.109375,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,autoencoder,1,0.0,0.0,0.0,0.980683620563048,0.805905938559675,0.0168877523839965,1.909081600000718,0.014555100000507,1.923636700001225,553.78515625,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,autoencoder,2,0.0,0.0,0.0,0.96034417941569,0.6953567128639433,0.010601459698471,1.8696648999994068,0.0210465000000112,1.890711399999418,553.90625,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,autoencoder,3,0.0,0.0,0.0,0.9736091389021138,0.7606073796344048,0.0153960897128549,2.0695126999999047,0.0135253000007651,2.08303800000067,554.1171875,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,autoencoder,4,0.0,0.0,0.0,0.9745068984431804,0.7658208821386026,0.0116669330350007,1.8193293000003905,0.0136619000004429,1.8329912000008333,554.5859375,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,isolation_forest,0,0.9842315369261476,0.9993919740575598,0.9917538213998393,0.998832082287538,0.9910135815797572,0.0042086196792925,0.5953834000010829,0.3866290999994817,0.9820125000005646,555.17578125,1958047,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,isolation_forest,1,0.9844280295468156,0.9993919740575598,0.9918535653223371,0.9997751579169042,0.9985172889070186,0.004155346012466,0.650206000000253,0.2623058999997738,0.9125119000000268,556.72265625,2030383,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,isolation_forest,2,0.981876120294762,0.999189298743413,0.9904570567553992,0.9996158767792828,0.9966520452243954,0.0048479036812103,0.5615945999998075,0.3402850000002217,0.9018796000000292,557.91796875,1987615,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,isolation_forest,3,0.986986986986987,0.999189298743413,0.9930506596837546,0.9993603380940816,0.9952472776683796,0.0034627883437216,0.6325924000011582,0.26906770000096,0.9016601000021184,558.02734375,2031615,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,isolation_forest,4,0.9787656281008136,0.9995946493717064,0.9890704903238744,0.999473331390259,0.9950392800038704,0.0057002823504341,0.566660899999988,0.3260171000001719,0.89267800000016,557.0390625,1938687,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,one_class_svm,0,0.8064727034978751,1.0,0.8928700687658343,0.9998668158329338,0.998987649321725,0.0630760215225613,0.1000715000009222,0.9089713000012124,1.0090428000021348,550.43359375,31994,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,one_class_svm,1,0.8052880692018932,1.0,0.8921435674893772,0.9998668158329338,0.998987649321725,0.0635554845239997,0.094669199999771,0.8346118999997998,0.9292810999995708,556.73046875,30938,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,one_class_svm,2,0.8035830618892508,1.0,0.8910962615134549,0.9998668158329338,0.998987649321725,0.0642480421927441,0.0831903999987844,0.997010400000363,1.0802007999991474,549.3125,31466,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,one_class_svm,3,0.8068683565004088,1.0,0.8931124988686758,0.9998668158329338,0.998987649321725,0.0629162005220819,0.1176467000004777,0.8848358000013832,1.002482500001861,549.22265625,31866,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,one_class_svm,4,0.8066045447114598,1.0,0.8929508641751878,0.9998668158329338,0.998987649321725,0.0630227478557349,0.0952066999998351,0.9821557000013854,1.0773624000012203,549.24609375,31466,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,lof,0,0.8268811798223563,1.0,0.9052380515549032,0.9998522071439966,0.9994785045282168,0.0550316978317617,0.6265335999996751,2.6297111000003497,3.2562447000000247,555.88671875,2514956,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,lof,1,0.8286865972455492,1.0,0.9063188831741366,0.999856623222175,0.999492172148321,0.0543391401630174,0.6705445000006875,2.9696046999997634,3.640149200000451,558.89453125,2514956,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,lof,2,0.846167038243869,1.0,0.9166744078030656,0.9998602403033234,0.9995042458784392,0.0477864791433594,0.5448687999996764,2.7961270000014338,3.34099580000111,556.9140625,2514956,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,lof,3,0.8378332484292749,1.0,0.9117619883581264,0.9998478882411328,0.9994646820213956,0.0508763518192957,0.657112099999722,2.558883400000923,3.215995500000645,556.2890625,2514956,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,lof,4,0.8460219478737997,1.0,0.9165892624930336,0.99986717214242,0.9995271596315008,0.0478397528101859,0.6764645000002929,2.693617599999925,3.370082100000218,558.8671875,2514956,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,hbos,0,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.012572585371051,0.0073498000001563,0.0153952000000572,0.0227450000002136,558.98046875,3711,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,hbos,1,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.012572585371051,0.0056303000001207,0.0096133999995799,0.0152436999997007,550.21484375,3711,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,hbos,2,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.012572585371051,0.00524249999944,0.0215263999998569,0.0267688999992969,551.546875,3711,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,hbos,3,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.012572585371051,0.0105184000003646,0.0141051999999035,0.0246236000002681,551.546875,3711,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,hbos,4,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.012572585371051,0.0075945999997202,0.0121257999999215,0.0197203999996418,551.546875,3711,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,0,0.948481353325644,1.0,0.973559589581689,1.0,1.0,0.0142773427094986,0.6918010000008508,0.008009299999685,0.6998103000005358,556.76171875,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,1,0.9414233924823509,1.0,0.96982800982801,1.0,1.0,0.0163550157157317,0.7981419999996433,0.0091186999998171,0.8072606999994605,556.953125,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,2,0.9530616186980876,1.0,0.975966768865592,1.0,1.0,0.0129455010388365,0.6571899999999005,0.0089775999986159,0.6661675999985164,556.97265625,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,3,0.9466615502686108,1.0,0.9726000394244037,1.0,1.0,0.0148100793777635,0.659023199999865,0.0061712000006082,0.6651944000004733,556.984375,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,4,0.9477525931617364,1.0,0.9731755424063115,1.0,1.0,0.0144904373768046,0.7059021999994002,0.0104172999999718,0.7163194999993721,557.01171875,66831,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,autoencoder,0,0.8117801908522541,1.0,0.8961133309117326,1.0,1.0,0.0609450748495018,1.8092304000001604,0.0160713000004761,1.8253017000006369,557.05078125,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,autoencoder,1,0.8059457693564195,1.0,0.8925470332850941,1.0,1.0,0.0632891161898673,1.9742680999988809,0.016900099999475,1.991168199998356,552.9375,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,autoencoder,2,0.8060774383270708,1.0,0.8926277702397105,1.0,1.0,0.0632358425230408,1.8063333000009152,0.0132689000001846,1.8196022000011,554.55859375,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,autoencoder,3,0.817293357627961,1.0,0.8994622185762465,1.0,1.0,0.0587608545096159,2.2542546999993647,0.0178632999995898,2.2721179999989545,554.55859375,18610,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,autoencoder,4,0.8224704117352892,1.0,0.9025884935516328,1.0,1.0,0.0567364551702093,1.9699191999989123,0.0170952999997098,1.9870144999986223,554.55859375,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,isolation_forest,0,0.0,0.0,0.0,0.7090236973541285,0.2930244053802555,0.0070837614232412,0.6055118000003858,0.3478604000010818,0.9533722000014676,555.18359375,2398927,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,isolation_forest,1,0.0,0.0,0.0,0.7628414800671155,0.3329500448090364,0.0086519223489969,0.5865929999999935,0.2627580999997008,0.8493510999996943,557.078125,2487455,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,isolation_forest,2,0.0,0.0,0.0,0.7163535294811525,0.2966071198593323,0.006813388849835,0.7866100999999617,0.3418783999986772,1.1284884999986389,557.44921875,2451375,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,isolation_forest,3,0.0,0.0,0.0,0.7012603971074983,0.2881023390249505,0.0064348672470664,0.6988983999999618,0.3417953999996825,1.0406937999996444,558.453125,2468447,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,isolation_forest,4,0.0,0.0,0.0,0.8252208602390549,0.4038030733979529,0.0073000594819661,0.5243711999992229,0.319674299998951,0.8440454999981739,558.51171875,2405967,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,one_class_svm,0,0.0,0.0,0.0,0.9377968888354108,0.6699456010942754,0.0080030281728221,0.1020864000001893,0.9233287000006384,1.0254151000008278,559.1171875,29754,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,one_class_svm,1,0.0,0.0,0.0,0.9287444268291936,0.6553671124746369,0.0083815497755907,0.1169079000010242,0.966975100000127,1.0838830000011512,558.30078125,29882,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,one_class_svm,2,0.0,0.0,0.0,0.9384676142084324,0.6609357911777776,0.0095171145838966,0.0891539000003831,0.8705064000005223,0.9596603000009054,558.5546875,29882,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,one_class_svm,3,0.0,0.0,0.0,0.9465333850126104,0.6814255774549695,0.0116800951711458,0.1164985999985219,0.9460624000003008,1.0625609999988228,556.66015625,29754,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,one_class_svm,4,0.0,0.0,0.0,0.9466326375437808,0.680517980235051,0.0123830638620018,0.1261135000004287,0.9732477999987168,1.0993612999991456,549.8828125,29882,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,lof,0,0.9614438063986874,0.2249952006143213,0.3646546359676416,0.959811112706206,0.8714405228490367,0.0025415021900178,0.1265408999988722,0.3960171999988233,0.5225580999976955,555.1484375,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,lof,1,0.9648518263266712,0.2687655980034555,0.4204204204204204,0.962384380689068,0.8802978303834685,0.0027578002487427,0.1574604999987059,0.4964058999994449,0.6538663999981509,558.80859375,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,lof,2,0.9572736520854528,0.1806488769437512,0.3039405684754522,0.9633069382086916,0.8803973543476761,0.0022711296166116,0.131969800000661,0.438513500001136,0.570483300001797,559.953125,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,lof,3,0.963622291021672,0.2390094067959301,0.3830179972311952,0.9587323629907876,0.8687166452519403,0.0025415021900178,0.0993103000000701,0.4657268000009935,0.5650371000010637,557.0859375,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,lof,4,0.958368026644463,0.2209637166442695,0.3591263650546022,0.9627845466310784,0.8798645878258451,0.0027037257340615,0.1391946000003372,0.430398000000423,0.5695926000007603,559.01953125,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,hbos,0,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.0030822473368301,0.0059840000012627,0.0109376000000338,0.0169216000012966,559.04296875,3855,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,hbos,1,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.0030822473368301,0.0073854999991453,0.0089524000013625,0.0163379000005079,551.3359375,3855,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,hbos,2,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.0030822473368301,0.0108194000004004,0.0118621999990864,0.0226815999994869,552.2109375,3855,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,hbos,3,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.0030822473368301,0.0082087999999203,0.0122709999996004,0.0204797999995207,552.30078125,3855,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,hbos,4,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.0030822473368301,0.0134851000002527,0.0198534999999537,0.0333386000002065,552.30078125,3855,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,elliptic_envelope,0,0.0,0.0,0.0,0.6349645645833187,0.2489044642468533,0.0394203212026172,0.8544031000001269,0.0106539999997039,0.8650570999998308,557.04296875,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,elliptic_envelope,1,0.0,0.0,0.0,0.856065310137896,0.4460515317056327,0.0144919699345698,0.6361249999990832,0.0075156999992032,0.6436406999982864,556.87890625,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,elliptic_envelope,2,0.0,0.0,0.0,0.7591542708532333,0.3292252330800751,0.018060887903531,0.8718405999989045,0.0174279999991995,0.889268599998104,556.9453125,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,elliptic_envelope,3,0.0,0.0,0.0,0.7489267444172165,0.3218504791483338,0.0128156599794516,0.8031769999997778,0.0106431000003794,0.8138201000001573,556.97265625,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,elliptic_envelope,4,0.0,0.0,0.0,0.6896947937433057,0.2799992264865326,0.0139512247877575,0.7439923000001727,0.0078854000003047,0.7518777000004775,556.9765625,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,autoencoder,0,0.036231884057971,0.0009598771357266,0.0018702075930428,0.9843959470294816,0.8542640091580426,0.0071919104526036,2.097098799999003,0.0122432000007393,2.1093419999997423,557.640625,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,autoencoder,1,0.0,0.0,0.0,0.8328890292028021,0.4686536935341979,0.014546044449251,1.9512885000003732,0.0177574999997887,1.9690460000001624,557.64453125,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,autoencoder,2,0.0,0.0,0.0,0.9644949373371464,0.7295039978409821,0.0083815497755907,1.9010565000007773,0.0155207000007067,1.916577200001484,557.76953125,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,autoencoder,3,0.0,0.0,0.0,0.943120347810102,0.6645361670697054,0.0124912128913643,2.389637099999163,0.0116504000015993,2.4012875000007625,557.76953125,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,raw,autoencoder,4,0.0,0.0,0.0,0.970152663805164,0.7630203196674268,0.0098415616719839,1.8723370999996405,0.0129598999992595,1.8852969999989,557.8046875,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,isolation_forest,0,0.898961937716263,0.9975043194471108,0.9456729456729456,0.9994354201275768,0.9955142447665496,0.0315795165738387,0.5636069000011048,0.328226600000562,0.8918335000016668,557.98828125,1762511,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,isolation_forest,1,0.8424712922529516,1.0,0.914501404494382,0.9997244576995232,0.9984446612000673,0.0526685772995187,0.6912551000004896,0.3161660000005213,1.007421100001011,559.21484375,1827455,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,isolation_forest,2,0.8762626262626263,0.9992320982914188,0.9337160283433492,0.99893912632879,0.9897512931779988,0.0397447682907045,0.7277974000007816,0.3092430999986391,1.0370404999994207,559.30859375,1838895,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,isolation_forest,3,0.8728004022121669,0.9998080245728548,0.9319971367215462,0.9990319011296548,0.9905508948971326,0.0410425566430541,0.6072886000001745,0.2846924999994371,0.8919810999996116,559.30859375,1839599,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,isolation_forest,4,0.8298550262864426,1.0,0.9070172383771548,0.9998564310735184,0.9994895365215618,0.0577515816795544,0.6363423000002513,0.2850914999999077,0.921433800000159,558.625,1802991,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,one_class_svm,0,0.9135391090845316,1.0,0.9548162404912474,0.9994592548531878,0.9961751768980684,0.0266587357378467,0.094363299998804,0.8819366999996419,0.976299999998446,559.1171875,32650,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,one_class_svm,1,0.914501404494382,1.0,0.955341586428244,0.9994592548531878,0.9961751768980684,0.0263342886497593,0.0862359999991895,1.0399656999998117,1.126201699999001,559.1953125,32650,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,one_class_svm,2,0.8981034482758621,1.0,0.9463166500136252,0.9994592548531878,0.9961751768980684,0.0319580381766073,0.0967918000005738,0.843176800000947,0.9399686000015208,557.25,32122,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,one_class_svm,3,0.913699350991054,1.0,0.9549037580201648,0.9994592548531878,0.9961751768980684,0.0266046612231655,0.0965965000013966,0.9183190000003378,1.0149155000017345,557.9453125,32394,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,one_class_svm,4,0.9113016095171448,1.0,0.9535926773455378,0.9994592548531878,0.9961751768980684,0.0274157789433839,0.1047765000002982,0.9507186999999248,1.0554952000002231,557.37109375,33178,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,lof,0,0.9818353831598864,0.9961604914570936,0.9889460644177624,0.99993919861154,0.9997954987656612,0.0051911534093981,0.6152557999994315,3.034149700000853,3.649405500000285,561.0390625,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,lof,1,0.984280303030303,0.997696294874256,0.9909428925541042,0.9999724904081578,0.9999062079110862,0.0044881847185421,0.7003575999988243,3.0041271000009147,3.704484699999739,562.07421875,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,lof,2,0.980918193840922,0.9967364177385296,0.9887640449438204,0.9999591819942932,0.9998608222755928,0.0054615259828043,0.636242200000197,2.7143696999992244,3.350611899999421,562.0859375,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,lof,3,0.979253112033195,0.9967364177385296,0.9879174198458758,0.9999470362499706,0.9998218289980876,0.0059481966149353,0.6968692999998893,2.9767984000009164,3.673667700000806,562.16015625,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,lof,4,0.9814639682239455,0.9961604914570936,0.9887576219512196,0.9999495588276376,0.9998277500117588,0.0052993024387606,0.6655774000009842,3.2239465000002383,3.8895239000012234,562.1328125,2514956,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,hbos,0,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124144,0.9842178401042508,0.0497485535067322,0.00645170000098,0.0096557999986544,0.0161074999996344,562.2421875,3711,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,hbos,1,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124144,0.9842178401042508,0.0497485535067322,0.0105631999995239,0.0151416999997309,0.0257048999992548,552.80078125,3711,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,hbos,2,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124144,0.9842178401042508,0.0497485535067322,0.0068375000009837,0.0139349000000947,0.0207724000010784,554.046875,3711,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,hbos,3,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124144,0.9842178401042508,0.0497485535067322,0.0066783000002033,0.0106617999990703,0.0173400999992736,554.05078125,3711,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,hbos,4,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124144,0.9842178401042508,0.0497485535067322,0.0080018000007839,0.0131868999997095,0.0211887000004935,554.05078125,3711,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,elliptic_envelope,0,0.7457408732999284,1.0,0.8543546006232574,0.9984316729785956,0.971164474365506,0.0960363380738657,0.715714999998454,0.0081577999990258,0.7238727999974799,558.62890625,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,elliptic_envelope,1,0.9043402777777778,1.0,0.9497675266660588,0.9984316522166392,0.9711644015816748,0.0297950575893581,0.6286969000011595,0.0071669000008114,0.635863800001971,558.21875,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,elliptic_envelope,2,0.7405459198180268,1.0,0.8509352282937189,0.9984317145025076,0.9711646200999764,0.0986859892932461,0.3151799000006576,0.0036139999992883,0.318793899999946,558.796875,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,elliptic_envelope,3,0.7405459198180268,1.0,0.8509352282937189,0.9984317145025076,0.9711646200999764,0.0986859892932461,0.1961151999985304,0.0033636999996815,0.199478899998212,557.640625,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,elliptic_envelope,4,0.7449942791762014,1.0,0.8538644373412015,0.9984316729785956,0.971164474365506,0.0964148596766344,0.2124856000009458,0.0034384000009595,0.2159240000019053,557.66796875,66831,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,autoencoder,0,0.925550817341862,1.0,0.9613361631447818,0.9999983494244896,0.9999941447580032,0.0226572216514356,0.4633198999999877,0.0060303999998723,0.46935029999986,558.50390625,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,autoencoder,1,0.9465745956750864,1.0,0.972554144884242,0.9999985051391604,0.9999946923562236,0.0158979073162818,0.4832681999996566,0.0060881999997945,0.4893563999994512,558.87890625,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,autoencoder,2,0.8585791989451129,1.0,0.9239091876551968,0.999998463615248,0.9999945455867736,0.0463959335964959,0.476547299998856,0.0065338000003976,0.4830810999992536,558.87890625,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,autoencoder,3,0.9203180212014134,1.0,0.9585058423037998,0.9999983805674236,0.9999942556623516,0.024387606121235,0.7349594999996043,0.0194843999997829,0.7544438999993872,558.88671875,18610,hcrl_temporal_v1,C
hcrl,gear,gear,gear,residual,autoencoder,4,0.896866391184573,1.0,0.9456294817100844,0.9999984843772042,0.9999946222348532,0.0323906342940572,0.764509900000121,0.0053321000013966,0.7698420000015176,558.88671875,18610,hcrl_temporal_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,0,0.0,0.0,0.0,0.8045747933933499,0.1502296923119026,0.0163365063030614,0.2211399000007077,0.3238058000006276,0.5449457000013354,565.7734375,2524767,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,1,0.0,0.0,0.0,0.7992421005802117,0.1474138945595416,0.013028777242824,0.2093784000007872,0.3533125999983895,0.5626909999991767,566.71484375,2621919,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,2,0.0,0.0,0.0,0.8059255522214254,0.1517404714807205,0.0164283876658458,0.699157600000035,0.6650177999999869,1.364175400000022,565.21484375,2618047,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,3,0.0,0.0,0.0,0.7788613576855585,0.1368588977948131,0.013763828145099,0.629899600000499,0.7176523999987694,1.3475519999992684,565.21484375,2592879,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,4,0.0,0.0,0.0,0.8153509615663475,0.157663816275858,0.0141313535962365,0.6091678999982832,0.6767008000006172,1.2858686999989004,567.40625,2559263,pre_injection_v1,C
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,0,0.0,0.0,0.0,0.793968657139076,0.2323806595917512,0.0181373810136351,0.0874435999994602,1.9356213999999452,2.0230649999994057,568.69140625,29754,pre_injection_v1,C
