experiment,capture,attack_type,representation,detector,seed,protocol,n_pre,n_test,n_test_attack,precision,recall,f1,roc_auc,pr_auc,fpr,threshold,n_train_normals,train_seconds,score_seconds,runtime_seconds,peak_rss_mb,model_bytes,tp,fp,fn,tn,precision_point,precision_ci_low,precision_ci_high,precision_mean,precision_std,recall_point,recall_ci_low,recall_ci_high,recall_mean,recall_std,f1_point,f1_ci_low,f1_ci_high,f1_mean,f1_std,roc_auc_point,roc_auc_ci_low,roc_auc_ci_high,roc_auc_mean,roc_auc_std,pr_auc_point,pr_auc_ci_low,pr_auc_ci_high,pr_auc_mean,pr_auc_std,fpr_point,fpr_ci_low,fpr_ci_high,fpr_mean,fpr_std,error
road_representation,fuzzing_attack_1,fuzzing_attack,residual,lof,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.21470354589441756,0.29822449593740596,0.24966409136714815,0.45793666125851684,0.2696589182020218,0.40104742937228,2.196660259405696,7108.0,0.3998375000001033,2.4824114000002737,2.882248900000377,292.54296875,2514956.0,2973.0,10874.0,6996.0,16240.0,0.21470354589441756,0.191638344473396,0.2376457606687971,0.21401020402162738,0.011743081367945744,0.29822449593740596,0.28364592185861087,0.3127856510404937,0.2985214301850995,0.008212775182944547,0.24966409136714815,0.23061934184656901,0.2658235835052088,0.24912548995643272,0.009248791631032557,0.45793666125851684,0.44725997337216805,0.46927548662761953,0.4580321125665722,0.005791448914897252,0.2696589182020218,0.24276111607975792,0.29430331075937494,0.26881603049302516,0.012967530568098693,0.40104742937228,0.391149716803683,0.4105207961812264,0.4009175164577973,0.004710472549308488,
road_representation,fuzzing_attack_1,fuzzing_attack,residual,hbos,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.22991865785460092,0.18146253385495034,0.20283679991029882,0.4874200583881287,0.2848192963507998,0.2234638931917091,24.333740500235283,7108.0,0.0022688999997626524,0.011513600000398583,0.013782500000161235,291.80859375,3711.0,1809.0,6059.0,8160.0,21055.0,0.22991865785460092,0.20437125559855573,0.2541257751591402,0.22914825624026774,0.01275247701133025,0.18146253385495034,0.17019743267723667,0.1924261262046045,0.1816490461402259,0.005687861893568056,0.20283679991029882,0.18939305726290606,0.21545469903860073,0.20250375426144446,0.0069660680703966926,0.4874200583881287,0.47576821599150076,0.4982439181205301,0.4875377017210891,0.0058250074205998415,0.2848192963507998,0.25805773637256235,0.3116537372290528,0.2841538245008251,0.013710992473693322,0.2234638931917091,0.2164647095890072,0.23092605235847852,0.22344868657424313,0.003887040918994924,
road_representation,fuzzing_attack_1,fuzzing_attack,residual,elliptic_envelope,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.22214325199399826,0.2821747416992677,0.24858607281724987,0.48581319061873396,0.2771074165355248,0.3632809618647193,175.86150596703638,7108.0,0.35353179999947315,0.008652700000311597,0.36218449999978475,286.4453125,66831.0,2813.0,9850.0,7156.0,17264.0,0.22214325199399826,0.19784105317492082,0.2446004552090299,0.22150762540986374,0.01214138972206784,0.2821747416992677,0.26647814142666143,0.2978452000727715,0.28257376392168265,0.008424796150651725,0.24858607281724987,0.2308947056974525,0.2657717941779037,0.2481654199585986,0.00916908149816882,0.48581319061873396,0.4728415631811331,0.4976571026974358,0.48611892051186734,0.0061417329159588994,0.2771074165355248,0.2490869959540422,0.3023320792170604,0.27629181190010976,0.013054860111405475,0.3632809618647193,0.35272729427950555,0.3738424627740657,0.3631378283923696,0.005052798218997318,
road_representation,fuzzing_attack_1,fuzzing_attack,residual,autoencoder,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.2217650855114553,0.27575484000401246,0.24583053878828529,0.45865093939919216,0.26700320955197,0.3557940547318728,1.6628950320162823,7108.0,0.7363160000004427,0.013996500000757806,0.7503125000012005,291.91015625,18610.0,2749.0,9647.0,7220.0,17467.0,0.2217650855114553,0.19648814457952657,0.24611787915220412,0.22096930719835253,0.01260024939118046,0.27575484000401246,0.2614013937205365,0.2912678977142234,0.2759692599879901,0.00795854718616875,0.24583053878828529,0.2262023900738561,0.2635776565648157,0.24526056202885527,0.009509765527510214,0.45865093939919216,0.4473844593047463,0.4692137748244733,0.45875181857024966,0.0055320058744689725,0.26700320955197,0.23962752334983298,0.29190034495424894,0.2661569704078464,0.013223059744894388,0.3557940547318728,0.34841497305169666,0.363033089762241,0.35579291573482297,0.0034865005085646323,
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,isolation_forest,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.0,0.0,0.0,0.9766646903541835,0.13177561515130995,0.009575233981281498,0.7399429384669817,35988.0,1.22825499999999,0.2472422999999253,1.4754972999999154,311.08203125,2425327.0,0.0,133.0,102.0,13757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9766646903541835,0.9739013596618968,0.9795102868139894,0.9768037991647274,0.0014498105471911166,0.13177561515130995,0.10884253698700248,0.15593192674287115,0.13282434540430946,0.01245751563133918,0.009575233981281498,0.007374439433205232,0.01133677679876776,0.009480246863210558,0.000992712568502316,
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,one_class_svm,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.022556390977443608,0.029411764705882353,0.02553191489361702,0.9853054108612488,0.183646379597645,0.009359251259899209,20.795589588734217,35988.0,0.13616229999934149,0.5667213000006086,0.7028835999999501,308.6015625,29882.0,3.0,130.0,99.0,13760.0,0.022556390977443608,0.0,0.05084086609207477,0.022597167333493005,0.01301642094932963,0.029411764705882353,0.0,0.06403474526644544,0.029346851225145715,0.016623000321834645,0.02553191489361702,0.0,0.05627261079288513,0.025415593184964377,0.014380392797176235,0.9853054108612488,0.9831223357461907,0.9876047819077353,0.9854847342775198,0.0012571140798494373,0.183646379597645,0.15166951926754485,0.22581729452976596,0.18662727655749745,0.018699702082995706,0.009359251259899209,0.007121125165968518,0.011197030960816505,0.009260921837347866,0.000987492626318551,
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,lof,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.0,0.0,0.0,0.769781476305425,0.01566742444917405,0.011879049676025918,164453.9542607,35988.0,0.10620030000063707,0.19651780000003782,0.3027181000006749,312.82421875,2514956.0,0.0,165.0,102.0,13725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769781476305425,0.7469806415873329,0.7952032596908268,0.7723100833936564,0.012637314032181003,0.01566742444917405,0.0128327986635357,0.019145852154308498,0.01595152740637827,0.0016347158993724627,0.011879049676025918,0.010615746742133858,0.013237505579162685,0.011902024203168275,0.00068686735391654,
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,hbos,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.0,0.0,0.0,0.8056113158006184,0.021745828167952994,0.01216702663786897,30.27099509783064,35988.0,0.02662030000010418,0.005688700000064273,0.03230900000016845,310.9296875,3711.0,0.0,169.0,102.0,13721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8056113158006184,0.7927769869308045,0.8158033055393072,0.8040553816656578,0.005960921285798117,0.021745828167952994,0.01839344501582476,0.025360542628708897,0.02176159156102072,0.0018677010831819095,0.01216702663786897,0.00961589650559375,0.014608021117739779,0.012036085600306022,0.001218636603725692,
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,elliptic_envelope,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.4106280193236715,0.8333333333333334,0.5501618122977346,0.9924511921399229,0.3000916643442985,0.008783297336213103,8752.18800232582,35988.0,0.9730673000003662,0.005243399999926623,0.9783107000002929,307.1953125,66831.0,85.0,122.0,17.0,13768.0,0.4106280193236715,0.3533312316099202,0.477874057807585,0.41493819145487504,0.031538257578582696,0.8333333333333334,0.7476159150712276,0.9068961364293284,0.8326108785361042,0.03940544269849082,0.5501618122977346,0.49001915708812266,0.6132430259169913,0.5531038379370925,0.0315161149935209,0.9924511921399229,0.9912732867736889,0.9939056689786647,0.9925603264163465,0.0006929289312207771,0.3000916643442985,0.2623060958714343,0.3640462927798244,0.3050277310820736,0.026506549962030314,0.008783297336213103,0.0070213144859660615,0.010048078366827692,0.008541998297195421,0.0007695888995185848,
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,autoencoder,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.42857142857142855,0.7352941176470589,0.5415162454873645,0.9947197165403239,0.38757866814287156,0.007199424046076314,0.3099119902477599,35988.0,2.1568070999992415,0.008463099999971746,2.165270199999213,314.16015625,18610.0,75.0,100.0,27.0,13790.0,0.42857142857142855,0.3602137490858321,0.5,0.4284976589639345,0.03628254555353063,0.7352941176470589,0.6513434973045822,0.8099728726442031,0.7309448725510032,0.043358640101654966,0.5415162454873645,0.47355225664123546,0.6062614329268292,0.5393946330299223,0.03488028945136235,0.9947197165403239,0.9937523017950504,0.996039331678728,0.9948069553025035,0.0005863969186248825,0.38757866814287156,0.3384089657165112,0.4673775755913128,0.3939076278275814,0.03389535563398115,0.007199424046076314,0.005611046828769395,0.00845877879679406,0.00710102262696336,0.0007520107165102878,
