corpus,dataset,capture,attack_type,representation,detector,seed,precision,recall,f1,roc_auc,pr_auc,fpr,train_seconds,score_seconds,runtime_seconds,peak_rss_mb,model_bytes
hcrl,RPM,RPM,RPM,residual,autoencoder,4,0.8224704117352892,1.0,0.9025884935516327,1.0,1.0,0.056736455170209366,1.9699191999989125,0.017095299999709823,1.9870144999986223,554.55859375,18610
hcrl,gear,gear,gear,raw,isolation_forest,0,0.0,0.0,0.0,0.7090236973541285,0.2930244053802555,0.007083761423241227,0.6055118000003858,0.34786040000108187,0.9533722000014677,555.18359375,2398927
hcrl,gear,gear,gear,raw,isolation_forest,1,0.0,0.0,0.0,0.7628414800671155,0.33295004480903645,0.008651922348996918,0.5865929999999935,0.2627580999997008,0.8493510999996943,557.078125,2487455
hcrl,gear,gear,gear,raw,isolation_forest,2,0.0,0.0,0.0,0.7163535294811525,0.2966071198593323,0.006813388849835073,0.7866100999999617,0.3418783999986772,1.1284884999986389,557.44921875,2451375
hcrl,gear,gear,gear,raw,isolation_forest,3,0.0,0.0,0.0,0.7012603971074983,0.2881023390249505,0.006434867247066458,0.6988983999999618,0.34179539999968256,1.0406937999996444,558.453125,2468447
hcrl,gear,gear,gear,raw,isolation_forest,4,0.0,0.0,0.0,0.8252208602390549,0.40380307339795296,0.0073000594819661495,0.5243711999992229,0.31967429999895103,0.8440454999981739,558.51171875,2405967
hcrl,gear,gear,gear,raw,one_class_svm,0,0.0,0.0,0.0,0.9377968888354107,0.6699456010942754,0.00800302817282215,0.10208640000018931,0.9233287000006385,1.0254151000008278,559.1171875,29754
hcrl,gear,gear,gear,raw,one_class_svm,1,0.0,0.0,0.0,0.9287444268291936,0.6553671124746369,0.008381549775590764,0.11690790000102425,0.966975100000127,1.0838830000011512,558.30078125,29882
hcrl,gear,gear,gear,raw,one_class_svm,2,0.0,0.0,0.0,0.9384676142084323,0.6609357911777776,0.00951711458389661,0.08915390000038315,0.8705064000005223,0.9596603000009054,558.5546875,29882
hcrl,gear,gear,gear,raw,one_class_svm,3,0.0,0.0,0.0,0.9465333850126104,0.6814255774549695,0.011680095171145839,0.11649859999852197,0.9460624000003008,1.0625609999988228,556.66015625,29754
hcrl,gear,gear,gear,raw,one_class_svm,4,0.0,0.0,0.0,0.9466326375437809,0.680517980235051,0.012383063862001838,0.12611350000042876,0.9732477999987168,1.0993612999991456,549.8828125,29882
hcrl,gear,gear,gear,raw,lof,0,0.9614438063986874,0.22499520061432138,0.3646546359676416,0.9598111127062061,0.8714405228490367,0.0025415021900178445,0.1265408999988722,0.39601719999882334,0.5225580999976955,555.1484375,2514956
hcrl,gear,gear,gear,raw,lof,1,0.9648518263266712,0.26876559800345556,0.42042042042042044,0.962384380689068,0.8802978303834685,0.0027578002487427676,0.15746049999870593,0.49640589999944496,0.6538663999981509,558.80859375,2514956
hcrl,gear,gear,gear,raw,lof,2,0.9572736520854527,0.1806488769437512,0.3039405684754522,0.9633069382086917,0.8803973543476761,0.0022711296166116907,0.13196980000066105,0.438513500001136,0.570483300001797,559.953125,2514956
hcrl,gear,gear,gear,raw,lof,3,0.9636222910216719,0.2390094067959301,0.38301799723119523,0.9587323629907876,0.8687166452519403,0.0025415021900178445,0.09931030000007013,0.46572680000099353,0.5650371000010637,557.0859375,2514956
hcrl,gear,gear,gear,raw,lof,4,0.958368026644463,0.22096371664426953,0.3591263650546022,0.9627845466310783,0.8798645878258451,0.002703725734061537,0.13919460000033723,0.43039800000042305,0.5695926000007603,559.01953125,2514956
hcrl,gear,gear,gear,raw,hbos,0,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.003082247336830152,0.005984000001262757,0.010937600000033854,0.01692160000129661,559.04296875,3855
hcrl,gear,gear,gear,raw,hbos,1,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.003082247336830152,0.007385499999145395,0.008952400001362548,0.016337900000507943,551.3359375,3855
hcrl,gear,gear,gear,raw,hbos,2,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.003082247336830152,0.010819400000400492,0.011862199999086442,0.022681599999486934,552.2109375,3855
hcrl,gear,gear,gear,raw,hbos,3,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.003082247336830152,0.008208799999920302,0.012270999999600463,0.020479799999520765,552.30078125,3855
hcrl,gear,gear,gear,raw,hbos,4,0.0,0.0,0.0,0.5783916962473502,0.2629738770507687,0.003082247336830152,0.013485100000252714,0.019853499999953783,0.0333386000002065,552.30078125,3855
hcrl,gear,gear,gear,raw,elliptic_envelope,0,0.0,0.0,0.0,0.6349645645833187,0.24890446424685334,0.03942032120261721,0.8544031000001269,0.010653999999703956,0.8650570999998308,557.04296875,66831
hcrl,gear,gear,gear,raw,elliptic_envelope,1,0.0,0.0,0.0,0.856065310137896,0.4460515317056327,0.014491969934569837,0.6361249999990832,0.007515699999203207,0.6436406999982864,556.87890625,66831
hcrl,gear,gear,gear,raw,elliptic_envelope,2,0.0,0.0,0.0,0.7591542708532333,0.3292252330800751,0.018060887903531067,0.8718405999989045,0.017427999999199528,0.889268599998104,556.9453125,66831
hcrl,gear,gear,gear,raw,elliptic_envelope,3,0.0,0.0,0.0,0.7489267444172165,0.3218504791483338,0.012815659979451685,0.8031769999997778,0.01064310000037949,0.8138201000001573,556.97265625,66831
hcrl,gear,gear,gear,raw,elliptic_envelope,4,0.0,0.0,0.0,0.6896947937433057,0.27999922648653264,0.01395122478775753,0.7439923000001727,0.007885400000304799,0.7518777000004775,556.9765625,66831
hcrl,gear,gear,gear,raw,autoencoder,0,0.036231884057971016,0.000959877135726627,0.0018702075930428276,0.9843959470294815,0.8542640091580426,0.007191910452603688,2.097098799999003,0.012243200000739307,2.1093419999997423,557.640625,18610
hcrl,gear,gear,gear,raw,autoencoder,1,0.0,0.0,0.0,0.8328890292028021,0.46865369353419795,0.014546044449251068,1.9512885000003735,0.017757499999788706,1.9690460000001622,557.64453125,18610
hcrl,gear,gear,gear,raw,autoencoder,2,0.0,0.0,0.0,0.9644949373371464,0.7295039978409821,0.008381549775590764,1.9010565000007773,0.01552070000070671,1.916577200001484,557.76953125,18610
hcrl,gear,gear,gear,raw,autoencoder,3,0.0,0.0,0.0,0.943120347810102,0.6645361670697054,0.0124912128913643,2.389637099999163,0.011650400001599337,2.4012875000007625,557.76953125,18610
hcrl,gear,gear,gear,raw,autoencoder,4,0.0,0.0,0.0,0.970152663805164,0.7630203196674268,0.009841561671983993,1.8723370999996405,0.012959899999259505,1.8852969999989,557.8046875,18610
hcrl,gear,gear,gear,residual,isolation_forest,0,0.898961937716263,0.9975043194471108,0.9456729456729457,0.9994354201275767,0.9955142447665495,0.03157951657383875,0.5636069000011048,0.32822660000056203,0.8918335000016668,557.98828125,1762511
hcrl,gear,gear,gear,residual,isolation_forest,1,0.8424712922529516,1.0,0.914501404494382,0.9997244576995232,0.9984446612000673,0.05266857729951874,0.6912551000004896,0.3161660000005213,1.007421100001011,559.21484375,1827455
hcrl,gear,gear,gear,residual,isolation_forest,2,0.8762626262626263,0.9992320982914187,0.9337160283433492,0.9989391263287899,0.9897512931779987,0.03974476829070459,0.7277974000007816,0.3092430999986391,1.0370404999994207,559.30859375,1838895
hcrl,gear,gear,gear,residual,isolation_forest,3,0.8728004022121669,0.9998080245728547,0.9319971367215462,0.9990319011296549,0.9905508948971326,0.04104255664305413,0.6072886000001745,0.28469249999943713,0.8919810999996116,559.30859375,1839599
hcrl,gear,gear,gear,residual,isolation_forest,4,0.8298550262864426,1.0,0.9070172383771548,0.9998564310735185,0.9994895365215618,0.05775158167955442,0.6363423000002513,0.2850914999999077,0.921433800000159,558.625,1802991
hcrl,gear,gear,gear,residual,one_class_svm,0,0.9135391090845317,1.0,0.9548162404912474,0.9994592548531878,0.9961751768980684,0.026658735737846752,0.094363299998804,0.8819366999996419,0.9762999999984459,559.1171875,32650
hcrl,gear,gear,gear,residual,one_class_svm,1,0.914501404494382,1.0,0.955341586428244,0.9994592548531878,0.9961751768980684,0.02633428864975937,0.08623599999918952,1.0399656999998115,1.126201699999001,559.1953125,32650
hcrl,gear,gear,gear,residual,one_class_svm,2,0.8981034482758621,1.0,0.9463166500136252,0.9994592548531878,0.9961751768980684,0.03195803817660736,0.09679180000057386,0.843176800000947,0.9399686000015208,557.25,32122
hcrl,gear,gear,gear,residual,one_class_svm,3,0.9136993509910541,1.0,0.9549037580201649,0.9994592548531878,0.9961751768980684,0.026604661223165522,0.09659650000139663,0.9183190000003378,1.0149155000017345,557.9453125,32394
hcrl,gear,gear,gear,residual,one_class_svm,4,0.9113016095171449,1.0,0.9535926773455378,0.9994592548531878,0.9961751768980684,0.027415778943383984,0.10477650000029826,0.9507186999999249,1.0554952000002231,557.37109375,33178
hcrl,gear,gear,gear,residual,lof,0,0.9818353831598865,0.9961604914570935,0.9889460644177624,0.99993919861154,0.9997954987656613,0.00519115340939815,0.6152557999994315,3.034149700000853,3.6494055000002845,561.0390625,2514956
hcrl,gear,gear,gear,residual,lof,1,0.984280303030303,0.997696294874256,0.9909428925541042,0.9999724904081578,0.9999062079110862,0.004488184718542151,0.7003575999988243,3.0041271000009147,3.704484699999739,562.07421875,2514956
hcrl,gear,gear,gear,residual,lof,2,0.9809181938409219,0.9967364177385295,0.9887640449438203,0.9999591819942932,0.9998608222755927,0.005461525982804304,0.636242200000197,2.7143696999992244,3.3506118999994214,562.0859375,2514956
hcrl,gear,gear,gear,residual,lof,3,0.979253112033195,0.9967364177385295,0.9879174198458758,0.9999470362499706,0.9998218289980876,0.005948196614935381,0.6968692999998893,2.9767984000009164,3.673667700000806,562.16015625,2514956
hcrl,gear,gear,gear,residual,lof,4,0.9814639682239455,0.9961604914570935,0.9887576219512195,0.9999495588276375,0.9998277500117587,0.005299302438760612,0.6655774000009842,3.2239465000002383,3.8895239000012225,562.1328125,2514956
hcrl,gear,gear,gear,residual,hbos,0,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124143,0.9842178401042508,0.049748553506732275,0.006451700000980054,0.009655799998654402,0.016107499999634456,562.2421875,3711
hcrl,gear,gear,gear,residual,hbos,1,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124143,0.9842178401042508,0.049748553506732275,0.010563199999523931,0.015141699999730918,0.02570489999925485,552.80078125,3711
hcrl,gear,gear,gear,residual,hbos,2,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124143,0.9842178401042508,0.049748553506732275,0.0068375000009837095,0.013934900000094785,0.020772400001078495,554.046875,3711
hcrl,gear,gear,gear,residual,hbos,3,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124143,0.9842178401042508,0.049748553506732275,0.006678300000203308,0.010661799999070354,0.01734009999927366,554.05078125,3711
hcrl,gear,gear,gear,residual,hbos,4,0.8495994768677456,0.997696294874256,0.9177114603567014,0.9976905438124143,0.9842178401042508,0.049748553506732275,0.008001800000783987,0.013186899999709567,0.021188700000493554,554.05078125,3711
hcrl,gear,gear,gear,residual,elliptic_envelope,0,0.7457408732999284,1.0,0.8543546006232574,0.9984316729785955,0.971164474365506,0.09603633807386579,0.715714999998454,0.008157799999025883,0.7238727999974799,558.62890625,66831
hcrl,gear,gear,gear,residual,elliptic_envelope,1,0.9043402777777778,1.0,0.9497675266660589,0.9984316522166393,0.9711644015816748,0.029795057589358135,0.6286969000011595,0.007166900000811438,0.635863800001971,558.21875,66831
hcrl,gear,gear,gear,residual,elliptic_envelope,2,0.7405459198180268,1.0,0.8509352282937189,0.9984317145025077,0.9711646200999763,0.0986859892932461,0.31517990000065765,0.003613999999288353,0.318793899999946,558.796875,66831
hcrl,gear,gear,gear,residual,elliptic_envelope,3,0.7405459198180268,1.0,0.8509352282937189,0.9984317145025077,0.9711646200999763,0.0986859892932461,0.19611519999853044,0.0033636999996815575,0.199478899998212,557.640625,66831
hcrl,gear,gear,gear,residual,elliptic_envelope,4,0.7449942791762014,1.0,0.8538644373412015,0.9984316729785955,0.971164474365506,0.0964148596766344,0.21248560000094585,0.0034384000009595184,0.21592400000190537,557.66796875,66831
hcrl,gear,gear,gear,residual,autoencoder,0,0.9255508173418621,1.0,0.9613361631447818,0.9999983494244895,0.9999941447580031,0.022657221651435678,0.4633198999999877,0.006030399999872316,0.46935029999986,558.50390625,18610
hcrl,gear,gear,gear,residual,autoencoder,1,0.9465745956750863,1.0,0.972554144884242,0.9999985051391603,0.9999946923562237,0.015897907316281837,0.48326819999965664,0.006088199999794597,0.48935639999945124,558.87890625,18610
hcrl,gear,gear,gear,residual,autoencoder,2,0.8585791989451129,1.0,0.9239091876551968,0.9999984636152481,0.9999945455867736,0.04639593359649597,0.47654729999885603,0.006533800000397605,0.48308109999925364,558.87890625,18610
hcrl,gear,gear,gear,residual,autoencoder,3,0.9203180212014134,1.0,0.9585058423037998,0.9999983805674236,0.9999942556623516,0.024387606121235063,0.7349594999996043,0.01948439999978291,0.7544438999993872,558.88671875,18610
hcrl,gear,gear,gear,residual,autoencoder,4,0.896866391184573,1.0,0.9456294817100844,0.9999984843772042,0.9999946222348532,0.03239063429405721,0.764509900000121,0.005332100001396611,0.7698420000015176,558.88671875,18610
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,0,0.0,0.0,0.0,0.8045747933933499,0.15022969231190264,0.016336506303061486,0.2211399000007077,0.32380580000062764,0.5449457000013354,565.7734375,2524767
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,1,0.0,0.0,0.0,0.7992421005802117,0.14741389455954165,0.013028777242824065,0.20937840000078722,0.3533125999983895,0.5626909999991767,566.71484375,2621919
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,2,0.0,0.0,0.0,0.8059255522214254,0.15174047148072053,0.01642838766584586,0.699157600000035,0.6650177999999869,1.364175400000022,565.21484375,2618047
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,3,0.0,0.0,0.0,0.7788613576855585,0.13685889779481314,0.013763828145099048,0.629899600000499,0.7176523999987694,1.3475519999992684,565.21484375,2592879
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,isolation_forest,4,0.0,0.0,0.0,0.8153509615663475,0.15766381627585807,0.014131353596236539,0.6091678999982832,0.6767008000006172,1.2858686999989004,567.40625,2559263
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,0,0.0,0.0,0.0,0.793968657139076,0.23238065959175125,0.018137381013635195,0.08744359999946028,1.9356213999999454,2.0230649999994057,568.69140625,29754
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,1,0.0,0.0,0.0,0.7892205581296967,0.22944071461626567,0.019037818368922047,0.07994230000076641,1.714721999998801,1.7946642999995674,564.5625,29610
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,2,0.0,0.0,0.0,0.812237983376564,0.24267015771990658,0.017659597927156455,0.07382680000046093,1.8949207999994542,1.968747599999915,565.05078125,29754
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,3,0.0,0.0,0.0,0.8397135597093561,0.2648926151572432,0.019258333639604542,0.08052450000104727,1.6497407000006206,1.7302652000016678,565.15234375,29882
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,one_class_svm,4,0.0,0.0,0.0,0.786561243348487,0.22546287299813267,0.01883567937079643,0.07786940000005416,1.7235915000001114,1.8014609000001656,566.48046875,30282
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,0,0.0012232415902140672,0.00047607712449416806,0.0006854009595613434,0.517088391550715,0.06738209778119013,0.030008453085376162,0.09537289999934728,0.9554395000013756,1.0508124000007228,569.6171875,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,1,0.0,0.0,0.0,0.5213703342606797,0.06781088608059352,0.015123672314307765,0.09225169999990612,0.8192505999995774,0.9115022999994835,569.7265625,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,2,0.0,0.0,0.0,0.5363512394281864,0.07039663629833734,0.028446469918041825,0.10143539999990026,0.8288868999989063,0.9303222999988066,565.85546875,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,3,0.0012158054711246201,0.00047607712449416806,0.0006842285323297981,0.5857763241154199,0.08185097638564984,0.030192215810944906,0.09424769999895943,0.7698840000011842,0.8641317000001436,567.34375,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,lof,4,0.0038461538461538464,0.00047607712449416806,0.0008472781190425758,0.5536514502177241,0.07363258337736842,0.009518909184461024,0.08275510000021313,0.7471055000005435,0.8298606000007567,569.94921875,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,0,0.0,0.0,0.0,0.5930209235187586,0.09904065050865699,0.014884780771068397,0.008771400000114227,0.02567289999933564,0.03444429999944987,566.03125,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,1,0.0,0.0,0.0,0.5930209235187586,0.09904065050865699,0.014884780771068397,0.020012499999211286,0.05407809999996971,0.074090599999181,563.71484375,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,2,0.0,0.0,0.0,0.5930209235187586,0.09904065050865699,0.014884780771068397,0.019251399999120622,0.05328159999953641,0.07253299999865703,565.484375,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,3,0.0,0.0,0.0,0.5930209235187586,0.09904065050865699,0.014884780771068397,0.008181400000466965,0.030157700000927434,0.0383391000013944,565.484375,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,hbos,4,0.0,0.0,0.0,0.5930209235187586,0.09904065050865699,0.014884780771068397,0.009443799999644398,0.02953979999983858,0.038983599999482976,565.484375,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,0,0.0,0.0,0.0,0.7750156075837413,0.13357027270355168,0.019589106545628284,0.6732666999996582,0.020627199999580625,0.6938938999992388,567.5234375,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,1,0.0,0.0,0.0,0.7695541146407681,0.1307019998743444,0.019589106545628284,0.639795500001128,0.02062399999886111,0.6604194999999891,568.609375,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,2,0.0,0.0,0.0,0.777975512866632,0.13533056458961212,0.019589106545628284,0.6836416999994981,0.03167519999988144,0.7153168999993795,568.6953125,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,3,0.003386004514672686,0.0007141156867412521,0.0011794770984863377,0.9123147569149835,0.27421184981929086,0.01622624866772024,0.676048900000751,0.023668300000281306,0.6997172000010323,568.79296875,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,elliptic_envelope,4,0.0,0.0,0.0,0.8031091970781439,0.1490284074966256,0.022933588150979456,0.6078646999994817,0.023620099998879596,0.6314847999983613,568.6171875,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,0,0.7965091528309919,0.4453701499642942,0.5712977099236641,0.9362105207480453,0.5336180928352525,0.008783858282186042,1.850016800000958,0.03673900000103458,1.8867558000019926,574.703125,18610
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,1,0.640746500777605,0.29421566293739587,0.4032626427406199,0.9188845127513179,0.4113051288663528,0.012734756881914073,1.646907199999987,0.02837840000029246,1.6752856000002794,577.4453125,18610
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,2,0.27084870848708487,0.08736015234467984,0.13210943124550034,0.9670416586905655,0.509510931554093,0.018155757286192068,1.7197673000009672,0.03813990000162448,1.7579072000025917,576.98046875,18610
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,3,0.2713097713097713,0.06212806474648893,0.10110400929692039,0.9571175354178924,0.48248178990942964,0.012881767062369069,1.8644722999997612,0.026891100000284496,1.8913634000000457,576.33203125,18610
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,raw,autoencoder,4,0.7222067428252995,0.6169959533444418,0.6654685494223364,0.9796846785603244,0.64831297238706,0.01832114373920394,1.7984974999999395,0.02726480000092124,1.8257623000008607,576.1328125,18610
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,0,0.26245701781806813,0.9992858843132587,0.41572588631412155,0.9665201242405748,0.5195795699045147,0.21678488735344922,0.6697252000012668,0.9472502999997232,1.61697550000099,577.19921875,1893631
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,1,0.2848127035830619,0.9990478457510117,0.4432592279664149,0.9655049150120796,0.5164720909714561,0.19366753647690102,0.7221931000003678,0.9271477000002051,1.649340800000573,578.18359375,1961215
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,2,0.27283958644905393,0.9988098071887646,0.42860061287027584,0.9531784604469958,0.42061221304298113,0.20550185600352824,0.7711349999990489,0.8441801000008127,1.6153150999998616,578.2109375,1978639
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,3,0.2502087060226595,0.9988098071887646,0.4001716656334939,0.9602786829753016,0.5063250385188557,0.23106325113014076,0.6412684000006266,0.8867298999994091,1.5279983000000357,578.21484375,1965967
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,4,0.3016466527647947,0.9985717686265175,0.4633311243649216,0.9640581455183647,0.4956841592711834,0.17847035907236578,0.6317168999994465,0.7311690999995335,1.36288599999898,578.21484375,1951887
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,0,0.16301183776440908,0.9997619614377529,0.28031769338583734,0.9291477309625162,0.3530762756371622,0.39628431768899997,0.10329030000139028,2.0426516000006814,2.1459419000020716,577.8671875,35562
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,1,0.15291933605125219,1.0,0.26527326113724625,0.928905757752051,0.35227962265528856,0.42763423867102796,0.1753497999998217,2.5119101999989653,2.687259999998787,575.7578125,35946
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,2,0.1539899563798981,1.0,0.2668826631090782,0.9290523501905328,0.35277900210763563,0.42412437061266495,0.08964249999917229,2.52827630000138,2.6179188000005524,577.12109375,35290
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,3,0.16095168767480172,1.0,0.27727542736453037,0.9290956225724105,0.3528752501949444,0.40244036899555297,0.10262200000033772,2.3233523999988392,2.425974399999177,570.31640625,35818
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,4,0.1581344575773545,1.0,0.27308479864790197,0.9290458478508147,0.35270247680837286,0.41098533573449963,0.09322789999896486,2.6153309999990597,2.7085588999980246,576.5234375,36346
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,0,0.16389029766316857,1.0,0.28162499162029897,0.908558088648591,0.2749463849838798,0.39384027343893563,1.0303416999995534,9.18710259999898,10.217444299998533,576.90234375,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,1,0.18998280698579315,0.9995239228755058,0.3192791696764628,0.9088046526464995,0.27559167629186637,0.3289904075857253,1.0686191999993753,9.059810500000822,10.128429700000197,578.5625,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,2,0.20225422667501566,0.9995239228755058,0.3364313756910504,0.9089144903527369,0.27589293297237233,0.30434782608695654,1.0793897999992623,9.963831400000345,11.043221199999607,577.74609375,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,3,0.18301023742104117,1.0,0.3093975548681691,0.9087256141154758,0.2753522841792319,0.34462861553162555,1.268754099999569,9.816570299999512,11.085324399999081,578.56640625,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,4,0.16614593632588492,1.0,0.28494878925591804,0.9090708527042765,0.2761647533997105,0.3874453305891433,1.1313526000012644,10.679056299999502,11.810408900000766,575.15625,2514956
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,0,0.21682513435303843,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.015368200000011711,0.05243779999909748,0.06780599999910919,575.1171875,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,1,0.21682513435303843,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.008786300000792835,0.03741510000145354,0.04620140000224637,573.0,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,2,0.21682513435303843,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.00830370000039693,0.03174869999929797,0.0400523999996949,575.796875,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,3,0.21682513435303843,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.007902499999545398,0.03822469999977329,0.04612719999931869,575.796875,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,4,0.21682513435303843,0.9988098071887646,0.3563028064365473,0.9407545648327624,0.4162626833062651,0.2785107868719909,0.015511700001297868,0.03826909999952477,0.05378080000082264,575.796875,3711
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,0,0.25713760568557775,0.9990478457510117,0.4090045315012426,0.9085191183528973,0.27502621138931643,0.2228123047521041,0.8917242999996233,0.029035199999270844,0.9207594999988942,577.4296875,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,1,0.2540095624281305,0.9990478457510117,0.40503763752171396,0.9085169355964093,0.27501108688581416,0.22650593553603587,0.8493758999993588,0.0205392000007123,0.8699151000000711,577.34765625,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,2,0.25904209356869523,0.9990478457510117,0.4114100867519483,0.9081425031863652,0.27407236964526427,0.22060715204527914,0.6616118999991158,0.020213300000250456,0.6818251999993663,577.1171875,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,3,0.25594584705451884,0.9990478457510117,0.407495509490752,0.9084542568033918,0.2748525194049774,0.22420890146642655,0.7097244000015053,0.020269299999199575,0.7299937000007048,576.19140625,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,4,0.2556807797745964,0.9990478457510117,0.4071594877764843,0.9084830875609309,0.2749282134436209,0.2245212980998934,0.7355666000003112,0.02328769999985525,0.7588543000001664,576.69921875,66831
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,0,0.2357267164430472,0.9995239228755058,0.38148450985736354,0.9075577781547614,0.2731000907387058,0.2501745745892903,1.8551657000007253,0.030407500000364962,1.8855732000010903,576.5859375,18610
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,1,0.20180708415437112,0.9995239228755058,0.3358125399872041,0.9072915737227227,0.272707931287054,0.30519313462457276,1.6817639999990206,0.03367249999973865,1.7154364999987592,576.5859375,18610
